,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1672,600519.SH,20130530,200.8,202.82,199.01,200.25,201.49,-1.24,-0.62,25019.42,500916.433
1671,600519.SH,20130531,200.97,201.4,197.0,197.1,200.25,-3.15,-1.57,24590.56,490984.247
1670,600519.SH,20130603,198.1,202.55,197.18,202.08,197.1,4.98,2.53,40256.75,807356.528
1669,600519.SH,20130604,202.3,205.3,201.65,201.7,202.08,-0.38,-0.19,42356.92,862313.622
1668,600519.SH,20130605,201.99,202.5,199.58,201.17,201.7,-0.53,-0.26,23724.42,476555.327
1667,600519.SH,20130606,201.21,204.8,201.21,201.66,201.17,0.49,0.24,33877.35,688473.447
1666,600519.SH,20130607,195.11,200.0,193.51,196.26,195.24,1.02,0.52,25478.38,502253.009
1665,600519.SH,20130613,195.12,198.48,192.01,194.71,196.26,-1.55,-0.79,44998.64,876852.216
1664,600519.SH,20130614,194.35,195.0,189.58,194.02,194.71,-0.69,-0.35,32518.67,625711.421
1663,600519.SH,20130617,194.27,194.98,189.21,189.48,194.02,-4.54,-2.34,29689.27,568914.661
1662,600519.SH,20130618,189.16,191.8,186.52,191.65,189.48,2.17,1.15,27377.72,516512.033
1661,600519.SH,20130619,190.88,195.5,188.2,194.83,191.65,3.18,1.66,28909.18,556142.175
1660,600519.SH,20130620,194.46,195.48,190.61,191.74,194.83,-3.09,-1.59,25586.81,493350.639
1659,600519.SH,20130621,190.04,195.88,187.5,191.17,191.74,-0.57,-0.3,39654.19,762942.568
1658,600519.SH,20130624,191.61,192.0,185.18,185.62,191.17,-5.55,-2.9,40807.2,765344.886
1657,600519.SH,20130625,185.56,190.3,176.03,189.84,185.62,4.22,2.27,51352.49,952843.639
1656,600519.SH,20130626,188.49,189.82,184.78,188.72,189.84,-1.12,-0.59,32903.48,613847.368
1655,600519.SH,20130627,188.72,192.35,188.09,189.58,188.72,0.86,0.46,34135.76,651525.208
1654,600519.SH,20130628,188.85,193.46,188.85,192.37,189.58,2.79,1.47,28070.02,540002.73
1653,600519.SH,20130701,192.03,194.97,191.02,194.29,192.37,1.92,1.0,25828.52,498364.213
1652,600519.SH,20130702,194.27,198.99,192.62,197.95,194.29,3.66,1.88,33453.17,656544.871
1651,600519.SH,20130703,198.9,199.8,196.13,197.97,197.95,0.02,0.01,35424.64,702154.07
1650,600519.SH,20130704,197.07,199.86,196.58,196.62,197.97,-1.35,-0.68,24214.52,480333.716
1649,600519.SH,20130705,196.9,199.37,196.9,197.12,196.62,0.5,0.25,17779.54,351961.193
1648,600519.SH,20130708,196.88,197.89,193.0,195.16,197.12,-1.96,-0.99,24113.9,471887.316
1647,600519.SH,20130709,196.3,196.3,190.71,192.05,195.16,-3.11,-1.59,20233.61,390495.512
1646,600519.SH,20130710,191.21,194.1,188.89,193.84,192.05,1.79,0.93,33244.96,635969.702
1645,600519.SH,20130711,194.55,196.5,192.03,195.97,193.84,2.13,1.1,46056.61,897968.904
1644,600519.SH,20130712,195.11,196.77,188.7,188.81,195.97,-7.16,-3.65,42991.64,823551.963
1643,600519.SH,20130715,189.38,190.1,184.93,187.95,188.81,-0.86,-0.46,36607.35,683259.585
1642,600519.SH,20130716,188.16,191.28,185.5,190.95,187.95,3.0,1.6,37011.4,698456.698
1641,600519.SH,20130717,190.5,190.79,186.81,186.92,190.95,-4.03,-2.11,27388.46,517180.73
1640,600519.SH,20130718,187.0,187.45,183.7,185.07,186.92,-1.85,-0.99,25699.77,475329.686
1639,600519.SH,20130719,185.01,185.01,174.53,176.01,185.07,-9.06,-4.9,73319.22,1309145.807
1638,600519.SH,20130722,175.66,177.09,173.05,174.88,176.01,-1.13,-0.64,27062.32,472471.726
1637,600519.SH,20130723,175.93,180.29,174.98,179.59,174.88,4.71,2.69,28756.11,513622.532
1636,600519.SH,20130724,179.4,179.4,173.1,174.62,179.59,-4.97,-2.77,44067.23,772480.648
1635,600519.SH,20130725,175.4,179.8,174.3,178.74,174.62,4.12,2.36,39540.54,701690.246
1634,600519.SH,20130726,177.0,177.8,174.9,174.97,178.74,-3.77,-2.11,19045.67,334279.508
1633,600519.SH,20130729,174.28,174.28,171.0,171.32,174.97,-3.65,-2.09,26883.31,462873.572
1632,600519.SH,20130730,170.3,171.28,165.59,168.43,171.32,-2.89,-1.69,42113.97,708812.312
1631,600519.SH,20130731,169.68,171.2,167.7,168.5,168.43,0.07,0.04,14590.04,246901.546
1630,600519.SH,20130801,169.98,172.5,169.06,171.89,168.5,3.39,2.01,24852.59,426199.169
1629,600519.SH,20130802,172.79,178.16,172.69,176.03,171.89,4.14,2.41,29240.78,514840.309
1628,600519.SH,20130805,176.03,176.77,173.9,175.5,176.03,-0.53,-0.3,18065.07,316638.075
1627,600519.SH,20130806,173.93,175.5,172.7,175.23,175.5,-0.27,-0.15,26562.26,462053.656
1626,600519.SH,20130807,174.8,178.66,173.73,176.38,175.23,1.15,0.66,28377.75,501679.186
1625,600519.SH,20130808,176.42,177.36,174.4,175.16,176.38,-1.22,-0.69,16076.73,282184.726
1624,600519.SH,20130809,175.45,176.09,170.94,172.83,175.16,-2.33,-1.33,22889.24,396239.81
1623,600519.SH,20130812,172.8,178.43,172.51,178.31,172.83,5.48,3.17,39390.34,692000.838
1622,600519.SH,20130813,178.01,180.5,176.5,179.95,178.31,1.64,0.92,25435.83,453549.742
1621,600519.SH,20130814,179.89,182.34,178.4,178.69,179.95,-1.26,-0.7,21721.9,392821.868
1620,600519.SH,20130815,178.86,181.2,177.39,177.46,178.69,-1.23,-0.69,15365.66,274789.284
1619,600519.SH,20130816,177.53,181.0,174.05,174.4,177.46,-3.06,-1.72,34973.93,617783.344
1618,600519.SH,20130819,175.4,175.91,173.0,175.17,174.4,0.77,0.44,19357.61,337652.097
1617,600519.SH,20130820,174.15,175.0,172.7,173.61,175.17,-1.56,-0.89,31250.74,541646.639
1616,600519.SH,20130821,175.01,175.15,172.4,174.69,173.61,1.08,0.62,23103.2,401820.452
1615,600519.SH,20130822,174.6,176.68,174.02,175.08,174.69,0.39,0.22,15501.52,272139.857
1614,600519.SH,20130823,175.97,175.98,171.5,172.99,175.08,-2.09,-1.19,19529.64,338959.489
1613,600519.SH,20130826,173.11,175.0,172.0,173.94,172.99,0.95,0.55,16885.31,293255.612
1612,600519.SH,20130827,173.77,173.77,172.0,173.15,173.94,-0.79,-0.45,24436.55,422029.095
1611,600519.SH,20130828,172.17,172.17,169.57,169.9,173.15,-3.25,-1.88,30603.04,521639.363
1610,600519.SH,20130829,170.0,170.34,168.11,168.48,169.9,-1.42,-0.84,21804.02,368545.672
1609,600519.SH,20130830,168.48,169.0,167.55,168.78,168.48,0.3,0.18,25861.42,435606.368
1608,600519.SH,20130902,160.8,160.8,151.9,151.92,168.78,-16.86,-9.99,224970.74,3438418.525
1607,600519.SH,20130903,151.0,152.8,149.0,151.66,151.92,-0.26,-0.17,123211.05,1855978.596
1606,600519.SH,20130904,152.0,153.55,151.6,152.1,151.66,0.44,0.29,76789.98,1171694.804
1605,600519.SH,20130905,151.86,152.8,149.3,150.27,152.1,-1.83,-1.2,71283.26,1070129.375
1604,600519.SH,20130906,150.1,150.9,149.77,150.28,150.27,0.01,0.01,37783.66,567391.478
1603,600519.SH,20130909,151.0,151.52,149.88,150.95,150.28,0.67,0.45,69270.92,1042258.764
1602,600519.SH,20130910,150.8,151.88,150.08,151.62,150.95,0.67,0.44,54093.09,816720.661
1601,600519.SH,20130911,151.75,152.78,150.0,152.57,151.62,0.95,0.63,69012.93,1045733.434
1600,600519.SH,20130912,152.63,153.2,151.21,151.73,152.57,-0.84,-0.55,47723.11,725740.678
1599,600519.SH,20130913,151.69,154.48,151.65,152.02,151.73,0.29,0.19,68254.87,1044001.958
1598,600519.SH,20130916,152.62,152.62,149.59,149.65,152.02,-2.37,-1.56,58877.12,889024.058
1597,600519.SH,20130917,149.0,149.2,140.51,141.3,149.65,-8.35,-5.58,109057.97,1571781.594
1596,600519.SH,20130918,141.0,142.38,139.5,141.9,141.3,0.6,0.42,67317.66,949223.067
1595,600519.SH,20130923,141.99,142.0,140.05,140.81,141.9,-1.09,-0.77,65409.62,921212.137
1594,600519.SH,20130924,141.0,142.26,136.7,136.8,140.81,-4.01,-2.85,98819.15,1371542.71
1593,600519.SH,20130925,136.55,137.5,133.02,135.16,136.8,-1.64,-1.2,69789.01,943851.491
1592,600519.SH,20130926,134.0,136.22,134.0,135.42,135.16,0.26,0.19,47227.83,638421.037
1591,600519.SH,20130927,135.49,136.16,133.79,134.06,135.42,-1.36,-1.0,34639.25,465617.869
1590,600519.SH,20130930,133.93,136.31,133.52,135.94,134.06,1.88,1.4,50460.64,681360.332
1589,600519.SH,20131008,135.76,137.4,134.19,136.67,135.94,0.73,0.54,56867.25,773294.157
1588,600519.SH,20131009,136.6,137.4,135.8,136.99,136.67,0.32,0.23,40815.04,557664.494
1587,600519.SH,20131010,137.0,137.38,136.25,137.04,136.99,0.05,0.04,29045.52,397207.813
1586,600519.SH,20131011,135.3,137.83,135.3,137.52,137.04,0.48,0.35,36455.56,499830.914
1585,600519.SH,20131014,137.95,139.73,137.32,139.65,137.52,2.13,1.55,55274.79,767129.557
1584,600519.SH,20131015,139.74,144.8,139.08,144.25,139.65,4.6,3.29,69277.51,986261.708
1583,600519.SH,20131016,146.3,147.7,142.1,144.24,144.25,-0.01,-0.01,94813.2,1382754.194
1582,600519.SH,20131017,144.59,145.8,143.5,144.19,144.24,-0.05,-0.03,48621.19,703391.97
1581,600519.SH,20131018,144.49,144.91,142.0,142.98,144.19,-1.21,-0.84,35574.95,510349.74
1580,600519.SH,20131021,143.51,145.3,142.2,145.09,142.98,2.11,1.48,47022.98,677908.678
1579,600519.SH,20131022,144.8,144.8,142.75,143.42,145.09,-1.67,-1.15,24581.39,353140.635
1578,600519.SH,20131023,143.26,144.68,142.21,143.69,143.42,0.27,0.19,26215.11,375070.072
1577,600519.SH,20131024,143.3,143.97,142.7,143.71,143.69,0.02,0.01,26255.33,376580.495
1576,600519.SH,20131025,143.01,143.01,135.6,136.73,143.71,-6.98,-4.86,58584.15,807380.213
1575,600519.SH,20131028,135.78,136.77,133.26,133.97,136.73,-2.76,-2.02,32141.02,431472.151
1574,600519.SH,20131029,134.15,134.66,131.5,132.8,133.97,-1.17,-0.87,35182.94,468246.86
1573,600519.SH,20131030,132.98,133.3,131.96,132.59,132.8,-0.21,-0.16,25343.46,335579.62
1572,600519.SH,20131031,132.65,136.51,132.5,135.11,132.59,2.52,1.9,34893.43,471033.933
1571,600519.SH,20131101,134.33,135.84,133.8,135.18,135.11,0.07,0.05,22154.47,299057.62
1570,600519.SH,20131104,135.45,136.97,135.27,136.34,135.18,1.16,0.86,19436.28,264834.002
1569,600519.SH,20131105,135.8,138.39,134.7,138.11,136.34,1.77,1.3,27843.07,381603.609
1568,600519.SH,20131106,138.28,141.01,137.5,139.65,138.11,1.54,1.12,44449.25,619496.988
1567,600519.SH,20131107,139.36,139.88,136.7,138.97,139.65,-0.68,-0.49,21358.88,294635.357
1566,600519.SH,20131108,138.6,139.99,136.01,136.14,138.97,-2.83,-2.04,21537.43,298492.269
1565,600519.SH,20131111,138.0,141.68,136.18,139.55,136.14,3.41,2.5,52328.77,729491.561
1564,600519.SH,20131112,139.42,145.35,139.05,144.84,139.55,5.29,3.79,69478.01,997440.468
1563,600519.SH,20131113,144.09,146.45,143.1,144.72,144.84,-0.12,-0.08,31881.46,460888.127
1562,600519.SH,20131114,145.0,145.0,141.69,144.07,144.72,-0.65,-0.4491,24042.02,344294.687
1561,600519.SH,20131115,143.74,144.62,142.1,143.44,144.07,-0.63,-0.44,33597.85,481165.007
1560,600519.SH,20131118,144.0,144.86,142.8,143.49,143.44,0.05,0.03,41571.71,596980.141
1559,600519.SH,20131119,143.5,144.2,141.3,142.82,143.49,-0.67,-0.47,41166.83,588099.506
1558,600519.SH,20131120,142.74,142.92,141.4,142.06,142.82,-0.76,-0.53,25517.8,362889.657
1557,600519.SH,20131121,141.68,142.29,138.55,138.66,142.06,-3.4,-2.39,32991.98,459524.467
1556,600519.SH,20131122,138.66,139.35,137.98,138.47,138.66,-0.19,-0.14,28110.9,389528.915
1555,600519.SH,20131125,137.78,141.86,137.52,140.93,138.47,2.46,1.78,26181.02,367831.844
1554,600519.SH,20131126,140.99,141.84,139.78,139.98,140.93,-0.95,-0.67,16406.04,230259.508
1553,600519.SH,20131127,139.99,141.19,138.6,139.95,139.98,-0.03,-0.02,15679.52,219358.339
1552,600519.SH,20131128,139.98,142.65,139.98,141.83,139.95,1.88,1.34,22240.51,315027.615
1551,600519.SH,20131129,141.0,141.65,139.92,141.44,141.83,-0.39,-0.28,20423.78,287184.36
1550,600519.SH,20131202,140.01,140.27,136.5,136.78,141.44,-4.66,-3.29,42892.4,591853.929
1549,600519.SH,20131203,136.55,137.92,135.34,137.58,136.78,0.8,0.58,32882.3,448934.466
1548,600519.SH,20131204,137.46,139.02,136.57,138.48,137.58,0.9,0.65,33510.42,463071.203
1547,600519.SH,20131205,138.44,138.44,136.95,136.99,138.48,-1.49,-1.08,19326.31,265765.318
1546,600519.SH,20131206,136.77,139.1,136.0,138.75,136.99,1.76,1.28,29150.72,402741.316
1545,600519.SH,20131209,138.6,138.7,136.0,137.94,138.75,-0.81,-0.58,25371.9,347999.972
1544,600519.SH,20131210,137.51,137.9,136.2,136.95,137.94,-0.99,-0.72,25392.66,347805.549
1543,600519.SH,20131211,136.86,137.6,136.17,136.39,136.95,-0.56,-0.41,19868.16,271716.036
1542,600519.SH,20131212,136.33,137.34,136.2,136.4,136.39,0.01,0.01,18306.95,250384.797
1541,600519.SH,20131213,136.23,137.39,136.22,136.4,136.4,0.0,0.0,19267.26,263371.186
1540,600519.SH,20131216,136.01,136.42,132.87,132.97,136.4,-3.43,-2.51,32869.44,439536.257
1539,600519.SH,20131217,132.95,134.73,132.4,133.21,132.97,0.24,0.18,15641.2,209082.464
1538,600519.SH,20131218,132.99,133.5,132.31,132.49,133.21,-0.72,-0.54,20105.17,266750.697
1537,600519.SH,20131219,133.29,133.4,131.1,131.15,132.49,-1.34,-1.01,17813.45,235156.558
1536,600519.SH,20131220,131.25,131.75,126.0,126.65,131.15,-4.5,-3.43,38556.01,495862.858
1535,600519.SH,20131223,126.43,127.64,126.12,126.51,126.65,-0.14,-0.11,19222.51,243709.867
1534,600519.SH,20131224,127.0,127.7,126.38,126.61,126.51,0.1,0.08,27897.14,354505.538
1533,600519.SH,20131225,127.0,127.37,125.89,126.26,126.61,-0.35,-0.28,18439.45,233016.83
1532,600519.SH,20131226,126.0,126.23,124.14,124.74,126.26,-1.52,-1.2,34156.22,427007.202
1531,600519.SH,20131227,125.2,127.23,124.74,126.2,124.74,1.46,1.17,25455.48,321517.73
1530,600519.SH,20131230,126.45,126.98,123.99,124.46,126.2,-1.74,-1.38,32166.72,401569.202
1529,600519.SH,20131231,124.0,129.31,122.5,128.38,124.46,3.92,3.15,57546.49,730676.611
1528,600519.SH,20140102,127.99,127.99,125.6,125.98,128.38,-2.4,-1.87,21976.66,277430.218
1527,600519.SH,20140103,125.25,125.8,123.23,123.98,125.98,-2.0,-1.59,23341.65,288934.602
1526,600519.SH,20140106,122.88,124.9,120.7,120.73,123.98,-3.25,-2.62,30229.21,367274.761
1525,600519.SH,20140107,120.11,121.35,119.2,120.56,120.73,-0.17,-0.14,18039.46,216936.563
1524,600519.SH,20140108,120.49,121.18,118.01,119.4,120.56,-1.16,-0.96,31989.59,380752.975
1523,600519.SH,20140109,119.0,121.8,118.6,119.34,119.4,-0.06,-0.05,47886.71,575090.339
1522,600519.SH,20140110,119.01,120.43,118.05,119.27,119.34,-0.07,-0.06,21126.63,251742.737
1521,600519.SH,20140113,119.3,122.32,119.08,119.89,119.27,0.62,0.52,37646.46,454274.359
1520,600519.SH,20140114,120.2,121.79,118.9,121.31,119.89,1.42,1.18,23474.99,282925.547
1519,600519.SH,20140115,120.51,121.15,118.05,118.76,121.31,-2.55,-2.1,19720.69,235363.881
1518,600519.SH,20140116,118.85,122.45,118.74,121.99,118.76,3.23,2.72,39119.63,474484.847
1517,600519.SH,20140117,121.8,122.65,120.12,120.3,121.99,-1.69,-1.39,32363.73,393324.788
1516,600519.SH,20140120,121.9,127.3,121.02,126.79,120.3,6.49,5.39,60090.63,751598.256
1515,600519.SH,20140121,126.0,128.71,125.35,126.99,126.79,0.2,0.16,35404.62,451224.694
1514,600519.SH,20140122,126.98,134.81,126.3,134.17,126.99,7.18,5.65,73667.81,975900.199
1513,600519.SH,20140123,134.18,135.4,131.76,134.09,134.17,-0.08,-0.06,40258.48,538497.403
1512,600519.SH,20140124,133.5,135.69,132.51,135.5,134.09,1.41,1.05,35780.7,482834.462
1511,600519.SH,20140127,134.89,143.78,134.66,140.75,135.5,5.25,3.87,83510.84,1170783.93
1510,600519.SH,20140128,140.51,142.0,137.5,139.22,140.75,-1.53,-1.09,36401.15,508739.365
1509,600519.SH,20140129,139.78,141.06,136.49,137.01,139.22,-2.21,-1.59,31520.4,434136.676
1508,600519.SH,20140130,136.5,136.95,131.0,132.2,137.01,-4.81,-3.51,37223.44,496967.643
1507,600519.SH,20140207,132.06,134.62,131.06,133.89,132.2,1.69,1.28,23865.61,317924.201
1506,600519.SH,20140210,134.0,134.4,130.86,132.86,133.89,-1.03,-0.77,36251.74,479835.319
1505,600519.SH,20140211,132.8,135.58,132.1,134.04,132.86,1.18,0.89,43006.94,578123.049
1504,600519.SH,20140212,134.2,134.97,133.31,134.15,134.04,0.11,0.08,19283.48,258332.741
1503,600519.SH,20140213,134.03,138.39,134.01,135.67,134.15,1.52,1.13,38567.47,528398.492
1502,600519.SH,20140214,135.39,143.0,135.39,142.9,135.67,7.23,5.33,67410.37,946589.741
1501,600519.SH,20140217,144.1,150.99,144.1,149.98,142.9,7.08,4.95,87465.17,1301703.98
1500,600519.SH,20140218,149.44,149.44,146.12,147.01,149.98,-2.97,-1.98,33640.35,496116.912
1499,600519.SH,20140219,147.05,151.98,147.05,149.53,147.01,2.52,1.71,31482.66,472702.776
1498,600519.SH,20140220,149.5,151.58,148.0,148.99,149.53,-0.54,-0.36,23188.97,346513.535
1497,600519.SH,20140221,148.0,150.15,147.78,149.08,148.99,0.09,0.06,34125.4,508426.618
1496,600519.SH,20140224,149.1,151.08,145.61,147.62,149.08,-1.46,-0.98,31178.65,463140.9
1495,600519.SH,20140225,148.0,148.4,141.0,142.37,147.62,-5.25,-3.56,46279.93,662701.579
1494,600519.SH,20140226,140.56,144.98,139.05,142.03,142.37,-0.34,-0.24,26513.94,377024.801
1493,600519.SH,20140227,142.15,145.79,140.02,144.95,142.03,2.92,2.06,25646.11,367761.88
1492,600519.SH,20140228,145.0,150.8,144.95,150.02,144.95,5.07,3.5,41926.17,626931.554
1491,600519.SH,20140303,150.0,154.99,148.33,154.93,150.02,4.91,3.27,48816.65,745535.034
1490,600519.SH,20140304,152.12,159.29,152.0,153.4,154.93,-1.53,-0.99,50866.76,795957.015
1489,600519.SH,20140305,154.03,159.99,152.0,159.84,153.4,6.44,4.2,47211.54,741663.988
1488,600519.SH,20140306,160.21,162.3,157.0,162.0,159.84,2.16,1.35,42741.21,684035.158
1487,600519.SH,20140307,162.0,167.2,160.04,165.49,162.0,3.49,2.15,58110.48,952251.168
1486,600519.SH,20140310,164.8,165.8,154.03,156.94,165.49,-8.55,-5.17,49985.48,797666.915
1485,600519.SH,20140311,156.0,163.6,155.1,162.18,156.94,5.24,3.34,38561.41,619885.231
1484,600519.SH,20140312,161.08,163.6,155.78,158.53,162.18,-3.65,-2.25,36763.92,582653.268
1483,600519.SH,20140313,157.6,165.1,157.11,164.87,158.53,6.34,4.0,42637.78,695571.566
1482,600519.SH,20140314,164.06,166.0,161.8,163.87,164.87,-1.0,-0.61,24933.55,407076.138
1481,600519.SH,20140317,165.0,166.66,162.01,166.47,163.87,2.6,1.59,32198.88,529609.724
1480,600519.SH,20140318,168.3,176.2,168.3,171.32,166.47,4.85,2.91,59473.71,1030329.361
1479,600519.SH,20140319,169.9,175.0,169.0,174.37,171.32,3.05,1.78,35365.79,613576.537
1478,600519.SH,20140320,174.3,174.5,169.0,169.18,174.37,-5.19,-2.98,33895.21,579777.921
1477,600519.SH,20140321,168.44,171.98,165.5,171.4,169.18,2.22,1.31,40318.81,680945.758
1476,600519.SH,20140324,171.0,175.73,169.9,171.29,171.4,-0.11,-0.06,26320.92,453477.911
1475,600519.SH,20140325,168.4,168.4,155.59,166.81,171.29,-4.48,-2.62,62403.83,1024298.853
1474,600519.SH,20140326,165.1,166.11,158.36,158.49,166.81,-8.32,-4.99,57376.39,927285.406
1473,600519.SH,20140327,157.66,160.8,156.4,157.66,158.49,-0.83,-0.52,38044.59,603835.726
1472,600519.SH,20140328,157.82,158.99,151.01,152.64,157.66,-5.02,-3.18,48272.96,740132.771
1471,600519.SH,20140331,152.01,157.38,152.0,154.7,152.64,2.06,1.35,30583.6,473939.133
1470,600519.SH,20140401,154.71,162.55,154.4,162.49,154.7,7.79,5.04,34046.89,544622.704
1469,600519.SH,20140402,162.74,169.66,161.03,165.64,162.49,3.15,1.94,46698.33,777378.72
1468,600519.SH,20140403,167.56,167.69,163.5,165.31,165.64,-0.33,-0.2,26918.48,444348.448
1467,600519.SH,20140404,164.65,165.3,161.0,164.06,165.31,-1.25,-0.76,23206.51,377896.957
1466,600519.SH,20140408,163.92,165.42,161.01,164.54,164.06,0.48,0.29,25927.49,423934.5
1465,600519.SH,20140409,165.02,166.63,162.13,163.35,164.54,-1.19,-0.72,21618.89,354031.803
1464,600519.SH,20140410,163.27,171.02,159.5,169.51,163.35,6.16,3.77,54177.87,897611.262
1463,600519.SH,20140411,172.0,179.6,172.0,176.08,169.51,6.57,3.88,90225.79,1593651.865
1462,600519.SH,20140414,174.7,177.31,173.0,174.36,176.08,-1.72,-0.98,26824.36,469646.916
1461,600519.SH,20140415,173.2,175.87,173.2,174.49,174.36,0.13,0.07,25880.21,452432.807
1460,600519.SH,20140416,173.7,174.56,170.19,171.02,174.49,-3.47,-1.99,22040.62,379301.956
1459,600519.SH,20140417,170.8,176.0,170.21,175.2,171.02,4.18,2.44,29744.41,517914.682
1458,600519.SH,20140418,175.0,177.77,173.3,175.31,175.2,0.11,0.06,19601.46,344825.514
1457,600519.SH,20140421,174.01,175.98,172.0,172.05,175.31,-3.26,-1.86,18333.79,318935.964
1456,600519.SH,20140422,172.0,175.13,171.52,172.13,172.05,0.08,0.05,22344.96,387206.385
1455,600519.SH,20140423,172.08,176.49,172.03,176.06,172.13,3.93,2.28,33755.73,592119.543
1454,600519.SH,20140424,176.15,176.71,173.7,175.76,176.06,-0.3,-0.17,12581.35,220213.004
1453,600519.SH,20140425,167.98,168.0,161.79,164.69,175.76,-11.07,-6.3,95877.43,1581409.278
1452,600519.SH,20140428,162.08,164.56,159.81,162.79,164.69,-1.9,-1.15,33028.6,535511.089
1451,600519.SH,20140429,162.8,165.48,162.47,163.59,162.79,0.8,0.49,27996.49,459181.201
1450,600519.SH,20140430,163.95,164.29,162.53,163.88,163.59,0.29,0.18,19220.66,314017.274
1449,600519.SH,20140505,163.5,163.5,157.08,160.25,163.88,-3.63,-2.22,36743.47,585326.687
1448,600519.SH,20140506,160.0,162.7,160.0,160.79,160.25,0.54,0.34,13622.95,219512.505
1447,600519.SH,20140507,161.61,161.61,159.6,160.66,160.79,-0.13,-0.08,11960.73,192090.276
1446,600519.SH,20140508,160.8,162.49,160.42,160.67,160.66,0.01,0.01,14697.86,237490.046
1445,600519.SH,20140509,160.66,162.3,160.3,160.62,160.67,-0.05,-0.03,16721.45,269803.731
1444,600519.SH,20140512,162.29,162.3,159.5,160.91,160.62,0.29,0.18,26194.78,420667.493
1443,600519.SH,20140513,160.77,161.61,159.56,160.74,160.91,-0.17,-0.11,15939.36,256197.646
1442,600519.SH,20140514,159.99,160.93,154.01,155.27,160.74,-5.47,-3.4,34016.55,534826.236
1441,600519.SH,20140515,154.98,157.08,154.5,156.15,155.27,0.88,0.57,16983.38,264995.351
1440,600519.SH,20140516,156.15,157.1,154.67,155.16,156.15,-0.99,-0.63,18467.3,286938.905
1439,600519.SH,20140519,152.5,153.0,147.94,147.98,155.16,-7.18,-4.63,56250.09,838456.335
1438,600519.SH,20140520,148.1,149.44,143.6,144.98,147.98,-3.0,-2.03,46885.91,682615.74
1437,600519.SH,20140521,144.1,151.66,143.95,151.0,144.98,6.02,4.15,38737.87,575063.792
1436,600519.SH,20140522,150.9,153.6,149.65,150.05,151.0,-0.95,-0.63,18678.94,281907.878
1435,600519.SH,20140523,150.0,152.78,149.98,152.3,150.05,2.25,1.5,14009.63,212338.047
1434,600519.SH,20140526,154.9,154.9,152.85,153.57,152.3,1.27,0.83,8910.56,137024.228
1433,600519.SH,20140527,153.0,155.75,152.86,153.2,153.57,-0.37,-0.24,13035.07,201097.681
1432,600519.SH,20140528,152.89,155.0,152.8,153.94,153.2,0.74,0.48,12501.97,192903.907
1431,600519.SH,20140529,153.73,155.93,153.46,154.29,153.94,0.35,0.23,10106.82,156525.431
1430,600519.SH,20140530,154.25,155.28,153.02,153.22,154.29,-1.07,-0.69,9217.65,141927.539
